uniprot_id,protein_info,accession_number,molecular_weight,Pool_1.mzML,Pool_2.mzML,Pool_3.mzML,Sample_01_0325.mzML,Sample_02_0147.mzML,Sample_03_4085.mzML,Sample_04_0039.mzML,Sample_05_5198.mzML,Sample_06_7066.mzML,Sample_07_0909.mzML,Sample_08_0348.mzML,Sample_09_7028.mzML,Sample_10_2119.mzML,Sample_11_6501.mzML,Sample_12_9999.mzML,Sample_13_1014.mzML,Sample_14_1059.mzML
V9HWK1,tr|V9HWK1|V9HWK1_HUMAN Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=HEL-S-49 PE=2 SV=1,tr|V9HWK1|V9HWK1_HUMAN,27 kDa,2450289000,2321861000,2276114000,2483212000,1708011000,1340088000,1357134000,2220427000,4592572000,2129027000,2388578000,3592581000,3410708000,2095553000,1469987000,2361314000,2492198000
V9HWK2,tr|V9HWK2|V9HWK2_HUMAN Metavinculin OS=Homo sapiens OX=9606 GN=HEL114 PE=2 SV=1,tr|V9HWK2|V9HWK2_HUMAN,124 kDa,2399323000,2435960000,2399250000,1847524000,1958053000,1811660000,1011331000,5875888000,1806777000,1786538000,1557283000,1265037000,1034102000,1587446000,2299181000,2891534000,2525950000
V9HWN7,tr|V9HWN7|V9HWN7_HUMAN Fructose-bisphosphate aldolase OS=Homo sapiens OX=9606 GN=HEL-S-87p PE=2 SV=1,tr|V9HWN7|V9HWN7_HUMAN,39 kDa,2361780000,4255981000,4387380000,3429792000,3485996000,4545606000,1929125000,3351940000,2720624000,1894408000,4281826000,3262459000,2972936000,3221708000,1418171000,3461389000,9060902000
V9HWP0,tr|V9HWP0|V9HWP0_HUMAN Pentaxin OS=Homo sapiens OX=9606 GN=HEL-S-92n PE=2 SV=1,tr|V9HWP0|V9HWP0_HUMAN,25 kDa,380666300,411037200,407686000,169483300,406462300,65180180,385520200,382184900,1452618000,485944200,86057680,263741100,535863800,89715210,631154400,848555800,112354000
V9HWP2,tr|V9HWP2|V9HWP2_HUMAN Epididymis lumi0l protein 35 OS=Homo sapiens OX=9606 GN=HEL-S-125m PE=2 SV=1,tr|V9HWP2|V9HWP2_HUMAN,92 kDa,5447120000,5679843000,5909350000,6963947000,5081598000,4327776000,2671634000,3760139000,6138713000,4898579000,5641595000,8054176000,2674516000,12115450000,2801340000,7175799000,5976230000
V9J128,tr|V9J128|V9J128_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|V9J128|V9J128_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
V9J3C6,tr|V9J3C6|V9J3C6_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|V9J3C6|V9J3C6_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
V9J3S1,tr|V9J3S1|V9J3S1_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|V9J3S1|V9J3S1_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
V9JPM6,tr|V9JPM6|V9JPM6_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|V9JPM6|V9JPM6_HUMAN,26 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
V9K571,tr|V9K571|V9K571_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|V9K571|V9K571_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
W0G8I2,tr|W0G8I2|W0G8I2_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|W0G8I2|W0G8I2_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
W0NSR9,tr|W0NSR9|W0NSR9_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|W0NSR9|W0NSR9_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W0NW49,tr|W0NW49|W0NW49_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|W0NW49|W0NW49_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W0UUR6,tr|W0UUR6|W0UUR6_HUMAN Ribonuclease A F1 OS=Homo sapiens OX=9606 GN=RAF1 PE=3 SV=1,tr|W0UUR6|W0UUR6_HUMAN,18 kDa,132940800,127913200,125721600,19188670,556693300,44354860,241781400,447293700,18542570,38977900,4132659,9732630,16648730,18291350,281993600,17131960,98525230
W1EA35,tr|W1EA35|W1EA35_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|W1EA35|W1EA35_HUMAN,18 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
W4VSQ9,tr|W4VSQ9|W4VSQ9_HUMAN Cdc42-interacting protein 4 OS=Homo sapiens OX=9606 GN=TRIP10 PE=1 SV=1,tr|W4VSQ9|W4VSQ9_HUMAN,68 kDa,20373910,23696300,25936330,13442850,20391230,15859980,13904160,26996820,30472310,16456510,34646620,25254230,9382038,17374550,18872270,37568500,22763810
W5QSH4,tr|W5QSH4|W5QSH4_HUMAN Nonfunctio0l CYP2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=3 SV=1,tr|W5QSH4|W5QSH4_HUMAN,56 kDa,12128420,10100400,8047184,6400703,9803543,2147631,767043,7872038,2384339,14989790,17759460,9190121,1747821,734365,1101549,12225410,11632510
W5ZQ92,tr|W5ZQ92|W5ZQ92_HUMAN Sy0ptic functio0l regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=2 SV=1,tr|W5ZQ92|W5ZQ92_HUMAN,63 kDa,505821,1345554,1818350,3494032,1520535,1388667,26079080,18695440,53261250,1689210,59066060,1985721,2854733,998703,1024365,29195910,32762750
W6A4U0,tr|W6A4U0|W6A4U0_HUMAN Tetraspanin (Fragment) OS=Homo sapiens OX=9606 GN=CD63 PE=2 SV=1,tr|W6A4U0|W6A4U0_HUMAN,26 kDa,59833330,56792950,55752150,61163910,33818200,27347060,19726740,82492820,23439630,63996770,233278200,144657000,35545930,23929590,4890696,32703810,68671610
W8D1X2,tr|W8D1X2|W8D1X2_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|W8D1X2|W8D1X2_HUMAN,26 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
W8D4U9,tr|W8D4U9|W8D4U9_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|W8D4U9|W8D4U9_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
W8DBX9,tr|W8DBX9|W8DBX9_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|W8DBX9|W8DBX9_HUMAN,26 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
W8DFH5,tr|W8DFH5|W8DFH5_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|W8DFH5|W8DFH5_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
W8QEH3,tr|W8QEH3|W8QEH3_HUMAN Lamin A/C OS=Homo sapiens OX=9606 GN=LM0 PE=3 SV=1,tr|W8QEH3|W8QEH3_HUMAN,65 kDa,49771910,32490790,31978880,60940690,11717860,21179320,36274050,22649130,111529300,8195279,181586600,72360470,44122540,26384890,19260560,21485560,80370830
W8QEY1,tr|W8QEY1|W8QEY1_HUMAN Lactotransferrin OS=Homo sapiens OX=9606 PE=2 SV=1,tr|W8QEY1|W8QEY1_HUMAN,78 kDa,1005377000,959213900,941238300,346164700,6074415000,379597000,3174704000,1358416000,153627900,253875100,223521600,103296500,64279580,174649600,130031300,264843200,663220800
X1WI28,tr|X1WI28|X1WI28_HUMAN 60S ribosomal protein L10 (Fragment) OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=7,tr|X1WI28|X1WI28_HUMAN,23 kDa,262922900,253964400,229448100,231444900,222538200,242341100,155440600,210165900,205809400,127244200,373400600,277671900,321244000,279052800,113082000,221804900,410339200
X2CK15,tr|X2CK15|X2CK15_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|X2CK15|X2CK15_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D3Z6,tr|X2D3Z6|X2D3Z6_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D3Z6|X2D3Z6_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D3Z7,tr|X2D3Z7|X2D3Z7_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D3Z7|X2D3Z7_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D3Z8,tr|X2D3Z8|X2D3Z8_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D3Z8|X2D3Z8_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4D6,tr|X2D4D6|X2D4D6_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4D6|X2D4D6_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4E2,tr|X2D4E2|X2D4E2_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4E2|X2D4E2_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4F2,tr|X2D4F2|X2D4F2_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4F2|X2D4F2_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4K6,tr|X2D4K6|X2D4K6_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4K6|X2D4K6_HUMAN,20 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4U2,tr|X2D4U2|X2D4U2_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4U2|X2D4U2_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4U5,tr|X2D4U5|X2D4U5_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4U5|X2D4U5_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4V3,tr|X2D4V3|X2D4V3_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4V3|X2D4V3_HUMAN,20 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D4V5,tr|X2D4V5|X2D4V5_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D4V5|X2D4V5_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D537,tr|X2D537|X2D537_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D537|X2D537_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D541,tr|X2D541|X2D541_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D541|X2D541_HUMAN,20 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D544,tr|X2D544|X2D544_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D544|X2D544_HUMAN,20 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2D546,tr|X2D546|X2D546_HUMAN Cytochrome c oxidase subunit 2 (Fragment) OS=Homo sapiens OX=9606 GN=cox2 PE=3 SV=1,tr|X2D546|X2D546_HUMAN,21 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X2J867,tr|X2J867|X2J867_HUMAN MHC class I antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|X2J867|X2J867_HUMAN,32 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5BKA4,tr|X5BKA4|X5BKA4_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|X5BKA4|X5BKA4_HUMAN,26 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X5C6M5,tr|X5C6M5|X5C6M5_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|X5C6M5|X5C6M5_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
X5CKB3,tr|X5CKB3|X5CKB3_HUMAN TAP1 OS=Homo sapiens OX=9606 GN=TAP1 PE=3 SV=1,tr|X5CKB3|X5CKB3_HUMAN,81 kDa,139647100,147518400,136123200,172944000,103007700,123209100,73388700,81385630,555632000,78412850,27089070,77335450,39240910,238697400,31856300,132307000,83193380
X5CMH5,tr|X5CMH5|X5CMH5_HUMAN Antigen peptide transporter 2 OS=Homo sapiens OX=9606 GN=TAP2 PE=1 SV=1,tr|X5CMH5|X5CMH5_HUMAN,78 kDa,92399000,93871180,97248750,81986630,62392950,118139600,57934540,77941870,253725800,83705100,28116990,47476780,19261830,148819200,40734420,100012100,64035850
X5CMJ9,tr|X5CMJ9|X5CMJ9_HUMAN Proteasome subunit beta OS=Homo sapiens OX=9606 GN=PSM8 PE=3 SV=1,tr|X5CMJ9|X5CMJ9_HUMAN,30 kDa,89820080,88861720,84863320,117269000,41871610,58792630,38929610,70153340,203366300,89198280,48368510,40000120,49964690,138646700,37374970,117906800,48002140
X5D299,tr|X5D299|X5D299_HUMAN Succi0te-semialdehyde dehydroge0se (Fragment) OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=2 SV=1,tr|X5D299|X5D299_HUMAN,59 kDa,57478980,58881320,54525890,7454244,11161320,58504660,12158150,40886540,15320490,457588200,58220400,47167680,42232110,29314020,4456471,29038430,120778900
X5D2E5,tr|X5D2E5|X5D2E5_HUMAN Chromodomain helicase D0 binding protein 1-like isoform A (Fragment) OS=Homo sapiens OX=9606 GN=CHD1L PE=2 SV=1,tr|X5D2E5|X5D2E5_HUMAN,101 kDa,1909154,1568636,2034423,1668269,833649,1164264,2182151,1102426,1437898,781517,8406596,4374710,2493871,691014,609430,1350404,4879561
X5D2F4,tr|X5D2F4|X5D2F4_HUMAN Cytoplasmic FMR1 interacting protein 1 isoform A (Fragment) OS=Homo sapiens OX=9606 GN=CYFIP1 PE=2 SV=1,tr|X5D2F4|X5D2F4_HUMAN,145 kDa,126926700,119932900,118467100,149182700,131479300,104872900,150147900,121887600,113151000,89249520,144181300,104240600,77297760,111347300,91676770,150663200,132666100
X5D2J9,tr|X5D2J9|X5D2J9_HUMAN General transcription factor IIi isoform D (Fragment) OS=Homo sapiens OX=9606 GN=GTF2I PE=2 SV=1,tr|X5D2J9|X5D2J9_HUMAN,108 kDa,101943600,102800300,88298800,200054100,23206350,78904610,80898220,65781140,88851870,54844110,368217100,188420200,149387900,79408600,25824680,102633200,77007290
X5D2M8,tr|X5D2M8|X5D2M8_HUMAN Major vault protein (Fragment) OS=Homo sapiens OX=9606 GN=MVP PE=2 SV=1,tr|X5D2M8|X5D2M8_HUMAN,99 kDa,1068476000,1057043000,1068760000,1360353000,1343727000,528575900,709169400,1482663000,1031431000,587581000,360710200,802384800,319783500,985698000,712001500,1366152000,1885555000
X5D2R7,tr|X5D2R7|X5D2R7_HUMAN Proteasome subunit beta OS=Homo sapiens OX=9606 GN=PSMB8 PE=1 SV=1,tr|X5D2R7|X5D2R7_HUMAN,30 kDa,89820080,88861720,84863320,117269000,41871610,58792630,38929610,70153340,203366300,89198280,48368510,40000120,49964690,138646700,37374970,117906800,48002140
X5D2T3,tr|X5D2T3|X5D2T3_HUMAN Ribosomal protein L10 isoform A (Fragment) OS=Homo sapiens OX=9606 GN=RPL10 PE=2 SV=1,tr|X5D2T3|X5D2T3_HUMAN,25 kDa,262922900,253964400,229448100,231444900,222538200,242341100,155440600,210165900,205809400,127244200,373400600,277671900,321244000,279052800,113082000,221804900,410339200
X5D7E3,tr|X5D7E3|X5D7E3_HUMAN Eukaryotic translation initiation factor 4E isoform A (Fragment) OS=Homo sapiens OX=9606 GN=EIF4E PE=2 SV=1,tr|X5D7E3|X5D7E3_HUMAN,27 kDa,69307960,77420240,72197780,93182140,84782200,27227040,51045200,96763400,88754170,33013900,100253100,114029500,48345460,71711910,34075340,60179690,143308500
X5D7K9,tr|X5D7K9|X5D7K9_HUMAN Major vault protein (Fragment) OS=Homo sapiens OX=9606 GN=MVP PE=2 SV=1,tr|X5D7K9|X5D7K9_HUMAN,92 kDa,1068476000,1057043000,1068760000,1360353000,1343727000,528575900,709169400,1482663000,1031431000,587581000,360710200,802384800,319783500,985698000,712001500,1366152000,1885555000
X5D7T7,tr|X5D7T7|X5D7T7_HUMAN C-termi0l binding protein 1 isoform D OS=Homo sapiens OX=9606 GN=CTBP1 PE=2 SV=1,tr|X5D7T7|X5D7T7_HUMAN,36 kDa,27289500,22923000,22053030,33160260,18264940,12843650,18855900,30827370,34773990,14589790,23533700,27496940,12546130,21117580,11161450,31674170,34298410
X5D8S1,tr|X5D8S1|X5D8S1_HUMAN (S)-3-amino-2-methylpropio0te transami0se (Fragment) OS=Homo sapiens OX=9606 GN=ABAT PE=2 SV=1,tr|X5D8S1|X5D8S1_HUMAN,56 kDa,72404180,88238420,80752330,9795700,10706380,13425900,5608264,57714990,18344890,1532303000,25037640,8464185,51000380,23521360,14102630,38940080,81889020
X5D8S6,tr|X5D8S6|X5D8S6_HUMAN Adenylosucci0te lyase (Fragment) OS=Homo sapiens OX=9606 GN=ADSL PE=2 SV=1,tr|X5D8S6|X5D8S6_HUMAN,55 kDa,43073830,39365230,38701610,20904920,16932220,66148340,28471540,56239940,48676710,23019450,91247770,55128040,115117200,22313590,15429710,27065200,49756550
X5D8T4,tr|X5D8T4|X5D8T4_HUMAN Succi0te-semialdehyde dehydroge0se (Fragment) OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=2 SV=1,tr|X5D8T4|X5D8T4_HUMAN,57 kDa,57478980,58881320,54525890,7454244,11161320,58504660,12158150,40886540,15320490,457588200,58220400,47167680,42232110,29314020,4456471,29038430,120778900
X5D8Y5,tr|X5D8Y5|X5D8Y5_HUMAN C-termi0l binding protein 1 isoform C (Fragment) OS=Homo sapiens OX=9606 GN=CTBP1 PE=2 SV=1,tr|X5D8Y5|X5D8Y5_HUMAN,48 kDa,27289500,22923000,22053030,33160260,18264940,12843650,18855900,30827370,34773990,14589790,23533700,27496940,12546130,21117580,11161450,31674170,34298410
X5D907,tr|X5D907|X5D907_HUMAN Sy0ptic functio0l regulator FMR1 (Fragment) OS=Homo sapiens OX=9606 GN=FMR1 PE=2 SV=1,tr|X5D907|X5D907_HUMAN,67 kDa,505821,1345554,1818350,3494032,1520535,1388667,26079080,18695440,53261250,1689210,59066060,1985721,2854733,998703,1024365,29195910,32762750
X5D932,tr|X5D932|X5D932_HUMAN Glutathione S-transferase mu 1 isoform C (Fragment) OS=Homo sapiens OX=9606 GN=GSTM1 PE=2 SV=1,tr|X5D932|X5D932_HUMAN,21 kDa,5740538,4960159,2923970,492958,2261238,437930,280325,7881482,335897,17214020,658326,17569830,278819,7048866,300005,884189,1667259
X5D939,tr|X5D939|X5D939_HUMAN General transcription factor IIi isoform C (Fragment) OS=Homo sapiens OX=9606 GN=GTF2I PE=2 SV=1,tr|X5D939|X5D939_HUMAN,110 kDa,101943600,102800300,88298800,200054100,23206350,78904610,80898220,65781140,88851870,54844110,368217100,188420200,149387900,79408600,25824680,102633200,77007290
X5D945,tr|X5D945|X5D945_HUMAN Harvey rat sarcoma viral oncoprotein isoform A (Fragment) OS=Homo sapiens OX=9606 GN=HRAS PE=2 SV=1,tr|X5D945|X5D945_HUMAN,21 kDa,30659570,35838900,31807050,17559380,13175170,16958420,42332620,44001200,32892330,21040020,72323770,30797050,28209200,22367670,26873640,35174580,41656320
X5DNC0,tr|X5DNC0|X5DNC0_HUMAN Aldehyde dehydroge0se 5 family member A1 isoform C (Fragment) OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=2 SV=1,tr|X5DNC0|X5DNC0_HUMAN,55 kDa,57478980,58881320,54525890,7454244,11161320,58504660,12158150,40886540,15320490,457588200,58220400,47167680,42232110,29314020,4456471,29038430,120778900
X5DNM4,tr|X5DNM4|X5DNM4_HUMAN Lactoylglutathione lyase (Fragment) OS=Homo sapiens OX=9606 GN=GLO1 PE=2 SV=1,tr|X5DNM4|X5DNM4_HUMAN,21 kDa,424044000,448253400,434425800,266570300,302519900,632886500,147827700,379062300,684165600,324851900,440535600,832069000,301771500,321697200,154955300,416442000,853496900
X5DNN9,tr|X5DNN9|X5DNN9_HUMAN Glutathione S-transferase mu 1 isoform D (Fragment) OS=Homo sapiens OX=9606 GN=GSTM1 PE=2 SV=1,tr|X5DNN9|X5DNN9_HUMAN,17 kDa,5740538,4960159,2923970,492958,2261238,437930,280325,7881482,335897,17214020,658326,17569830,278819,7048866,300005,884189,1667259
X5DNP5,tr|X5DNP5|X5DNP5_HUMAN General transcription factor IIi isoform B (Fragment) OS=Homo sapiens OX=9606 GN=GTF2I PE=2 SV=1,tr|X5DNP5|X5DNP5_HUMAN,110 kDa,101943600,102800300,88298800,200054100,23206350,78904610,80898220,65781140,88851870,54844110,368217100,188420200,149387900,79408600,25824680,102633200,77007290
X5DP00,"tr|X5DP00|X5DP00_HUMAN HCG15924, isoform CRA_a (Fragment) OS=Homo sapiens OX=9606 GN=SNRPN PE=2 SV=1",tr|X5DP00|X5DP00_HUMAN,25 kDa,266224000,260916800,244361600,226879800,264088300,153651800,325075900,294710500,291019800,123687100,507325800,333328900,290480300,259583500,179322400,291306200,442496900
X5DP35,tr|X5DP35|X5DP35_HUMAN NudE neurodevelopment protein 1 isoform A OS=Homo sapiens OX=9606 GN=NDE1 PE=2 SV=1,tr|X5DP35|X5DP35_HUMAN,39 kDa,17515020,11048270,14923760,41489890,2039354,7475759,12694850,18589490,10065070,5670808,19929250,13533320,10962510,18755820,7491404,24115600,24614630
X5DQN2,tr|X5DQN2|X5DQN2_HUMAN Succi0te-semialdehyde dehydroge0se (Fragment) OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=2 SV=1,tr|X5DQN2|X5DQN2_HUMAN,57 kDa,57478980,58881320,54525890,7454244,11161320,58504660,12158150,40886540,15320490,457588200,58220400,47167680,42232110,29314020,4456471,29038430,120778900
X5DQX7,tr|X5DQX7|X5DQX7_HUMAN Sy0ptic functio0l regulator FMR1 (Fragment) OS=Homo sapiens OX=9606 GN=FMR1 PE=2 SV=1,tr|X5DQX7|X5DQX7_HUMAN,71 kDa,505821,1345554,1818350,3494032,1520535,1388667,26079080,18695440,53261250,1689210,59066060,1985721,2854733,998703,1024365,29195910,32762750
